Gemeinde,Ort,PLZ,Strasse / Nr.,Ensemble,Objekt,GVZ Nr.,Einstufung,Festsetzung,Erlass,Schutz,Grundbucheintrag
Wetzikon (ZH),Wetzikon ZH,8623,Tösstalstrasse 3,Wetzikon (ZH): Gasthof Ochsen,Nebengebäude,12100422,regional,19/12/1979,"RRB Nr. 5113/1979 Liste Kanton, RRB Nr. 3488/1987 Zürcher Oberland",ÖREB,4/12/2000
Wetzikon (ZH),Wetzikon ZH,8620,Usterstrasse 206,Wetzikon (ZH): Spinnerei Floos; Wetzikon (ZH): Wasserkraftanlage der ehem. Spinnerei Floss,5 Turbine,,regional,4/11/1987,RRB Nr. 3488/1987 Zürcher Oberland,PD,19/10/1995
Wetzikon (ZH),Wetzikon ZH,8620,Usterstrasse 206,Wetzikon (ZH): Spinnerei Floos,Batteuranbau,12101160,regional,4/11/1987,RRB Nr. 3488/1987 Zürcher Oberland,PD,13/4/1992
Wetzikon (ZH),Wetzikon ZH,8620,Zürcherstrasse 45 bei,Wetzikon (ZH): Ehem. Zwirnerei/Färberei Medikon,Badehaus,,regional,,,-,
Wetzikon (ZH),Wetzikon ZH,8620,Zürcherstrasse 47 bei,Wetzikon (ZH): Ehem. Zwirnerei/Färberei Medikon,Fabrikkanal mit Überlauf,,regional,,,-,
Wetzikon (ZH),Wetzikon ZH,8620,Zürcherstrasse 47 bei,Wetzikon (ZH): Ehem. Zwirnerei/Färberei Medikon,Streichwehr,,regional,,,-,
Wetzikon (ZH),Wetzikon ZH,8620,Zürcherstrasse 47 bei,Wetzikon (ZH): Ehem. Zwirnerei/Färberei Medikon,Unterwasserkanal,,regional,,,-,
Wetzikon (ZH),Wetzikon ZH,8620,Zürcherstrasse 47; Zürcherstrasse 47b,Wetzikon (ZH): Ehem. Zwirnerei/Färberei Medikon,Turbine im Turbinenhaus Vers. Nr. 00854,,regional,,,-,
Wetzikon (ZH),Wetzikon ZH,8620,,Wetzikon (ZH): Ehem. Spinnerei Schönau; Wetzikon (ZH): Wasserrecht WR Hinwil 159,1 Schönauweiher,,regional,4/11/1987,RRB Nr. 3488/1987 Zürcher Oberland,-,
Wetzikon (ZH),Wetzikon ZH,8620,,Wetzikon (ZH): Ehem. Spinnerei Schönau; Wetzikon (ZH): Wasserrecht WR Hinwil 159,2 Turbineneinlauf,,regional,4/11/1987,RRB Nr. 3488/1987 Zürcher Oberland,-,
Wetzikon (ZH),Wetzikon ZH,8620,,Wetzikon (ZH): Spinnerei Floos; Wetzikon (ZH): Wasserkraftanlage der ehem. Spinnerei Floss,2 Wehr/Wasserfassung am Aabach,,regional,4/11/1987,RRB Nr. 3488/1987 Zürcher Oberland,PD,19/10/1995
Wetzikon (ZH),Wetzikon ZH,8620,,Wetzikon (ZH): Spinnerei Floos; Wetzikon (ZH): Wasserkraftanlage der ehem. Spinnerei Floss,3 Oberwasserkanal mit Stauvolumen,,regional,4/11/1987,RRB Nr. 3488/1987 Zürcher Oberland,PD,19/10/1995
Wetzikon (ZH),Wetzikon ZH,8620,,Wetzikon (ZH): Ehem. Spinnerei Schönau; Wetzikon (ZH): Wasserrecht WR Hinwil 159,3 Überlauf,,regional,4/11/1987,RRB Nr. 3488/1987 Zürcher Oberland,-,
Wetzikon (ZH),Wetzikon ZH,8620,,Wetzikon (ZH): Spinnerei Floos; Wetzikon (ZH): Wasserkraftanlage der ehem. Spinnerei Floss,4 Rechenanlage,,regional,4/11/1987,RRB Nr. 3488/1987 Zürcher Oberland,PD,19/10/1995
Wetzikon (ZH),Wetzikon ZH,8620,,Wetzikon (ZH): Ehem. Spinnerei Schönau,4 Unterwasserkanal,,regional,4/11/1987,RRB Nr. 3488/1987 Zürcher Oberland,-,
Wetzikon (ZH),Wetzikon ZH,8620,,Wetzikon (ZH): Ehem. Spinnerei Schönau; Wetzikon (ZH): Wasserrecht WR Hinwil 159,5 Aabachkanal,,regional,4/11/1987,RRB Nr. 3488/1987 Zürcher Oberland,-,
Wetzikon (ZH),Wetzikon ZH,8620,,Wetzikon (ZH): Spinnerei Floos; Wetzikon (ZH): Wasserkraftanlage der ehem. Spinnerei Floss,6 Unterwasserkanal,,regional,4/11/1987,RRB Nr. 3488/1987 Zürcher Oberland,PD,19/10/1995
Wetzikon (ZH),Wetzikon ZH,8620,,,Regulierwehr Pfäffikersee,,regional,,,-,
Wetzikon (ZH),Wetzikon ZH,8620,,Bäretswil/Wetzikon (ZH): Wasserkraftanlage Kemptnertobel,Turbinenturm,,regional,19/12/1979,"RRB Nr. 5113/1979 Liste Kanton, RRB Nr. 3488/1987 Zürcher Oberland",PD,1/1/1978
Wetzikon (ZH),Wetzikon ZH,8620,,"Wetzikon (ZH): Ehem. Giesserei Honegger, Kulturfabrik",Turbinenturm mit Zwillings-Francisturbine,12100833,regional,,,-,
Wetzikon (ZH),Wetzikon ZH,8620,,"Wetzikon (ZH): Ehem. Giesserei Honegger, Kulturfabrik",Unterwasserkanal,,regional,,,-,
Wetzikon (ZH),Wetzikon ZH,8620,,Bäretswil/Wetzikon (ZH): Wasserkraftanlage Kemptnertobel,Wasserrecht Hinwil 141,,regional,4/11/1987,RRB Nr. 3488/1987,-,
Wetzikon (ZH),Wetzikon ZH,8623,,Bäretswil/Wetzikon (ZH): Wasserkraftanlage Kemptnertobel,Wasserrecht Hinwil 149 gelöscht,,regional,4/11/1987,RRB Nr. 3488/1987 Zürcher Oberland,-,
Wetzikon (ZH),Wetzikon ZH,8623,,"Bäretswil/Wetzikon (ZH): Wasserkraftanlage Kemptnertobel; Wetzikon (ZH): Wasserkraftanlage der ehem. Mühle Kempten mit Nebenmühle (Öle), Säge und Wasserkraftanlagen (Bestandteil der Wasserkraftanlage Kemptnertobel)",Wasserrecht Hinwil 150 gelöscht / 282 aktiv,,regional,4/11/1987,RRB Nr. 3488/1987 Zürcher Oberland,-,
Wetzikon (ZH),Wetzikon ZH,8623,,"Bäretswil/Wetzikon (ZH): Wasserkraftanlage Kemptnertobel; Wetzikon (ZH): Wasserkraftanlage der ehem. mech. Werkstätte Caspar Stucky, heute Wohnhaus mit Büro, Lager und Werkstätte (Bestandteil der Wasserkraftanlage Kemptnertobel)",Wasserrecht Hinwil 151 gelöscht,,regional,4/11/1987,RRB Nr. 3488/1987 Zürcher Oberland,-,
Wetzikon (ZH),Wetzikon ZH,8620,,"Wetzikon (ZH): Ehem. Giesserei Honegger, Kulturfabrik",Wehr,,regional,,,-,
Wetzikon (ZH),Wetzikon ZH,8620,,"Wetzikon (ZH): Ehem. Giesserei Honegger, Kulturfabrik",Weiher,,regional,,,-,
Wetzikon (ZH),Wetzikon ZH,8620,,Wetzikon (ZH): Ehem. Zwirnerei/Färberei Medikon,Weiher,,regional,,,-,
Wetzikon (ZH),Wetzikon ZH,8620,,Bäretswil/Wetzikon (ZH): Wasserkraftanlage Kemptnertobel,"Weiher, Wasserrecht Hinwil 274 aktiv",,regional,4/11/1987,RRB Nr. 3488/1987 Zürcher Oberland,-,
Wiesendangen,Attikon,8544,Gerstenbüelstrasse 4,Wiesendangen: Weiler Wallikon,Ehem. Bauernhaus,29800080,regional,,,-,
Wiesendangen,Attikon,8544,Gerstenbüelstrasse 4 bei,Wiesendangen: Weiler Wallikon,Speicher,29800078,regional,19/12/1979,RRB Nr. 5113/1979 Liste Kanton,-,
Wiesendangen,Attikon,8544,Wallikerstrasse 25 bei,Wiesendangen: Weiler Wallikon,Ehem. Speicher mit Keller,29800074,regional,,,-,
Wiesendangen,Bertschikon,8543; 8544,Gündlikon 28b,"Wiesendangen: Doppelbauernhaus, ehem. Haus Wehrli",Hausteil 1,29803058,-,,,PD,19/1/1976
Wiesendangen,Bertschikon,8543,Paradis,Hofstetten (ZH)/Elgg/Wiesendangen: Grenzsteine,Grenzstein,,regional,19/12/1979,RRB Nr. 5113/1979 Liste Kanton,-,
Wiesendangen,Bertschikon,8543,Wiesendangerstrasse,,Speicher,29803235,regional,19/12/1979,RRB Nr. 5113/1979 Liste Kanton,-,
Wiesendangen,Bertschikon,8543,Wiesendangerstrasse 11,,Mühlengebäude,29803228,regional,19/12/1979,RRB Nr. 5113/1979 Liste Kanton,PD,30/5/1967
Wiesendangen,Gundetswil,8543; 8546,Hauptstrasse 31,,Ehem. Schulhaus,29803170,-,,,PD,26/4/1976
Wiesendangen,Gundetswil,8543; 8546,Liebensbergerstrasse 3 bei,,Transformatorenstation,29803200,regional,,,-,
Wiesendangen,Kefikon,8543; 8544,Schlossweg 5,Wiesendangen: Schloss Bertschikon/Kefikon,Nebengebäude,29803120,regional,,,-,
Wiesendangen,Menzengrüt,8546,Gundetswilerstrasse 2 bei,,Ehem. Trotte «Kolpen-Trotte»,29800144,regional,16/4/2004,BDV Nr. 97/2004 vom 16.4.2004,ÖREB,8/7/2004
Wiesendangen,Menzengrüt,8546,Kefikerstrasse 1,,Ehem. Bauernhaus,29800104,regional,21/1/2004,BDV Nr. 32/2004 Einzelaufstufung,ÖREB,29/3/2004
Wiesendangen,Menzengrüt,8546,Rickenbacherstrasse 2,,Ehem. Bauernhaus,29800108,regional,10/12/2009,BDV Nr. 3057/2009 Einzelaufstufung,PD,10/3/2010
Wiesendangen,Wiesendangen,8542,Birchstrasse 27 bei,Wiesendangen: Birchstrasse 13/15,Speicher,29802661,regional,,,PD,23/3/1973
Wiesendangen,Wiesendangen,8542,Birchstrasse 8,"Wiesendangen: Doppelbauernhaus, eherm.",Hausteil 1,29800663,-,,,PD,23/3/1979
Wiesendangen,Wiesendangen,8542,Dorfstrasse 16,Wiesendangen: Reihenhäuser,Hausteil 1,29800591,-,,,PD,19/2/1975
Wiesendangen,Wiesendangen,8542,Dorfstrasse 26,,Schloss,29800563,kantonal,19/12/1979,RRB Nr. 5113/1979 Liste Kanton,-,
Wiesendangen,Wiesendangen,8542,Dorfstrasse 45,,Kanzel,,kantonal,19/12/1979,RRB Nr. 5113/1979 Liste Kanton,-,
Wiesendangen,Wiesendangen,8542,Dorfstrasse 45,Wiesendangen: Ref. Kirchenensemble Wiesendangen,Ref. Kirche,29800536,kantonal,19/12/1979,RRB Nr. 5113/1979 Liste Kanton,-,
Wiesendangen,Wiesendangen,8542,Dorfstrasse 45,,Taufstein,,kantonal,19/12/1979,RRB Nr. 5113/1979 Liste Kanton,-,
Wiesendangen,Wiesendangen,8542,Dorfstrasse 45,,Wandmalerei im Chor,,kantonal,19/12/1979,RRB Nr. 5113/1979 Liste Kanton,-,
Wiesendangen,Wiesendangen,8542,Herrenreben,Wiesendangen: «Herrentrotte»,Trottbaum,,regional,19/12/1979,RRB Nr. 5113/1979 Liste Kanton,-,
Wiesendangen,Wiesendangen,8542,Herrenreben,Wiesendangen: «Herrentrotte»,«Herrentrotte»,29800394,regional,19/12/1979,RRB Nr. 5113/1979 Liste Kanton,-,
Wiesendangen,Wiesendangen,8542,Kirchstrasse 3,Wiesendangen: Ref. Kirchenensemble Wiesendangen,Neues Pfarrhaus,29800893,regional,,,-,
Wiesendangen,Wiesendangen,8542,Kirchstrasse 3 bei,Wiesendangen: Ref. Kirchenensemble Wiesendangen,Neues Waschhaus,29800891,regional,,,-,
Wiesendangen,Wiesendangen,8542,Kirchstrasse 7,Wiesendangen: Ref. Kirchenensemble Wiesendangen,Altes Pfarrhaus,29800901,regional,19/12/1979,RRB Nr. 5113/1979 Liste Kanton,PD,12/7/1971
Wiesendangen,Wiesendangen,8542,Kirchstrasse 7a,Wiesendangen: Ref. Kirchenensemble Wiesendangen,Altes Waschhaus,29800899,regional,19/12/1979,RRB Nr. 5113/1979 Liste Kanton,-,
Wiesendangen,Wiesendangen,8542,Schulstrasse 23,Wiesendangen: Schulanlage Dorf,Oberstufenschulhaus,29800881,regional,,,-,
Wiesendangen,Wiesendangen,8542,Schulstrasse 25,Wiesendangen: Schulanlage Dorf,Schulhaus Dorf,29800878,-,,,PD,11/2/1988
Wil (ZH),Wil,8196,Dorfstrasse 45,"Wil (ZH): Ehem. Untervogthaus, heute Wohnhaus mit 2 Hausteilen",Hausteil 1,7100089,regional,,,-,
Wil (ZH),Wil,8196,Dorfstrasse 47,"Wil (ZH): Ehem. Untervogthaus, heute Wohnhaus mit 2 Hausteilen",Hausteil 2,7100090,regional,,,-,
Wil (ZH),Wil,8196,Hohlgass 12,,Wohnhaus,7100035,-,,,PD,10/2/1983
Wil (ZH),Wil,8196,Hohlgass 37,,"Bauernhaus, ehem.",7100131,-,,,PD,31/10/1983
Wil (ZH),Wil,8196,Oberdorfstrasse 9,Wil (ZH): Pfarrliegenschaft,"Pfarrhaus, ref.",7100168,regional,19/12/1979,RRB Nr. 5113/1979 Liste Kanton,-,
Wil (ZH),Wil,8196,Schützenhausstrasse 4,,"Kirche, ref.",7100162,regional,,,-,
Wil (ZH),Wil ZH,8196,Dorfstrasse 47 bei,"Wil (ZH): Ehem. Untervogthaus, heute Wohnhaus mit 2 Hausteilen",Scheune 1,7100091,regional,,,-,
Wil (ZH),Wil ZH,8196,Dorfstrasse 47 bei,"Wil (ZH): Ehem. Untervogthaus, heute Wohnhaus mit 2 Hausteilen",Scheune 2,7100092,regional,,,-,
Wil (ZH),Wil ZH,8196,Hohlgass; Buckweg,,Dorfbrunnen oder Breitenbrunnen,,regional,,,-,
Wil (ZH),Wil ZH,8196,Oberdorfstrasse 9 bei,Wil (ZH): Pfarrliegenschaft,Waschhaus mit Sommerlaube,,regional,19/12/1979,RRB 5113/1979 Liste Kanton,-,
Wila,Wila,8492,Aegetswil 7,,Wohnhaus «Stucki»,18100288,regional,19/12/1979,"RRB Nr. 3488/1987 Zürcher Oberland, RRB Nr. 5113/1979 Liste Kanton",PD,14/11/1971
Wila,Wila,8492,Chileweg,Wila: Kirche Wila,Friedhofgebäude,18100446,-,,,PD,29/7/1980
Wila,Wila,8492,Chileweg,Wila: Kirche Wila,"Kirche, ref.",18100444,kantonal,19/12/1979,"RRB Nr. 3488/1987 Zürcher Oberland, RRB Nr. 5113/1979 Liste Kanton",PD,29/7/1980
Wila,Wila,8492,Kugelgasse 6,,Kapelle,18100485,regional,,,-,
Wila,Wila,8492,Lochbachweg 4 bei,Wila: Ehemaliges Bauernhaus mit Scheune und Werkstattgebäude,Werkstattgebäude/Windenmacherei,18101097,kantonal,7/11/2005,BDV Nr. 232/2005 Einzelfestsetzung ohne Inventarblatt,PD,24/8/2006
Wila,Wila,8492,Tösstalstrasse 12,Wila: Reformiertes Pfarrhaus und Haus Blumenau mit Gartenhaus,Haus Blumenau,18100697,kantonal,19/12/1979,"RRB Nr. 3488/1987 Zürcher Oberland, RRB Nr. 5113/1979 Liste Kanton",-,
Wila,Wila,8492,Tösstalstrasse 14,Wila: Reformiertes Pfarrhaus und Haus Blumenau mit Gartenhaus,Ref. Pfarrhaus,18100695,kantonal,19/12/1979,"RRB Nr. 3488/1987 Zürcher Oberland, RRB Nr. 5113/1979 Liste Kanton",PD,28/9/1983
Wila,Wila,8492,Tösstalstrasse 30,Wila: Doppelwohnhaus,Hausteil Tösstalstrasse 30,18100456,regional,19/12/1979,"RRB Nr. 3488/1987 Zürcher Oberland, RRB Nr. 5113/1979 Liste Kanton",-,
Wila,Wila,8492,Tösstalstrasse 32,Wila: Doppelwohnhaus,Hausteil Tösstalstrasse 32,18100455,regional,19/12/1979,"RRB Nr. 3488/1987 Zürcher Oberland, RRB Nr. 5113/1979 Liste Kanton",-,
Wila,Wila,8492,Tösstalstrasse 43,Wila: Wohnhaus «Zur alten Post»,Hausteil Tösstalstrasse 43,18100465,regional,19/12/1979,"RRB Nr. 3488/1987 Zürcher Oberland, RRB Nr. 5113/1979 Liste Kanton",-,
Wila,Wila,8492,Tösstalstrasse 45,Wila: Wohnhaus «Zur alten Post»,Hausteil Tösstalstrasse 45,18100471,regional,19/12/1979,"RRB Nr. 3488/1987 Zürcher Oberland, RRB Nr. 5113/1979 Liste Kanton",PD,25/6/1964
Wildberg,Ehrikon,8321; 8489,Hauptstrasse 21; Hauptstrasse 23,,Wohnhaus,18200410,-,,,PD,19/1/1977
Wildberg,Schalchen,8492,Eschengasse 3,Wildberg: Schalchenmühle,Hauptgebäude,18200158,regional,19/12/1979,"RRB Nr. 3488/1987 Zürcher Oberland, RRB Nr. 5113/1979 Liste Kanton",ÖREB,6/11/2017
Wildberg,Schalchen,8492,Eschengasse 3.1,Wildberg: Schalchenmühle,Scheune,18200159,regional,19/12/1979,"RRB Nr. 3488/1987 Zürcher Oberland, RRB Nr. 5113/1979 Liste Kanton",-,
Wildberg,Schalchen,8492,Eschengasse 3.2,Wildberg: Schalchenmühle,Holzschopf,18200160,regional,19/12/1979,"RRB Nr.3488/1987 Zürcher Oberland, RRB Nr. 5113/1979 Liste Kanton",-,
Wildberg,Schalchen,8492,Eschengasse 7,Wildberg: Schalchenmühle,Wohnhaus,18200164,regional,19/12/1979,"RRB Nr. 3488/1987 Zürcher Oberland, RRB Nr. 5113/1979 Liste Kanton",-,
Wildberg,Schalchen,8492,Lammetstrasse 10; Lammetstrasse 12,Wildberg: Schalchenmühle,Ehem. Knochenmühle und Reibe,18200161,regional,19/12/1979,"RRB Nr. 3488/1987 Zürcher Oberland, RRB Nr. 5113/1979 Liste Kanton",PD,15/5/1996
Wildberg,Wildberg,8489,Luegetenstrasse 3a,,"Kirche, ref.",18200642,kantonal,19/12/1979,"RRB Nr. 3488/1987 Zürcher Oberland, RRB Nr. 5113/1979 Liste Kanton",-,
Wildberg,Wildberg,8489,Luegetenstrasse 5,Wildberg: Pfarrliegenschaft,"Pfarrhaus, ref.",18200620,regional,19/12/1979,"RRB Nr. 3488/1987 Zürcher Oberland, RRB Nr. 5113/1979 Liste Kanton",-,
Winkel,Winkel,8185,Dorfstrasse 2,,Ehem. Schulhaus,7200119,regional,19/12/1979,RRB Nr. 5113/1979 Liste Kanton,-,
Winkel,Winkel,8185,Hungerbüelstrasse 15,Winkel: Primarschulanlage Grossacker; Winkel: Primarschulanlage Grossacker; Winkel: Primarschulanlage Grossacker,Abwartshaus,7200451,regional,,,-,
Winkel,Winkel,8185,Hungerbüelstrasse 15 bei,Winkel: Primarschulanlage Grossacker; Winkel: Primarschulanlage Grossacker,Schwimmbad,,regional,,,-,
Winkel,Winkel,8185,Hungerbüelstrasse 15 bei,Winkel: Primarschulanlage Grossacker; Winkel: Primarschulanlage Grossacker,Turnhalle,,regional,,,-,
Winkel,Winkel,8185,Hungerbüelstrasse 17,Winkel: Primarschulanlage Grossacker; Winkel: Primarschulanlage Grossacker; Winkel: Primarschulanlage Grossacker,Klassentrakt 1,7200450,regional,,,-,
Winkel,Winkel,8185,Römerweg 1,Winkel: Villenensemble «Tusculum»,Hauptgebäude,7200094,regional,30/8/1995,RRB NR. 2608/1995 Einzelaufstufung,PD,22/9/1995
Winkel,Winkel,8185,Römerweg 2,Winkel: Villenensemble «Tusculum»,Remise mit Schuppen,7200095,regional,30/8/1995,RRB Nr. 2608/1995 Einzelaufstufung,-,
Winkel,Winkel,8185,Römerweg 4,Winkel: Villenensemble «Tusculum»,Ehem. Waschhaus,7200097,regional,1/2/2001,BDV Nr. 0055/2001 Einzelaufstufung,PD,27/4/2001
Winkel,Winkel,8185,Zürichstrasse 12,,Gasthaus «Zum Hecht»,7200091,regional,19/12/1979,RRB Nr. 5113/1979 Liste Kanton,-,
Winkel,Winkel,8185,Zürichstrasse 8,Winkel: Villenensemble «Tusculum»,Wohnhaus sog. «Enkelhaus»,7200096,regional,30/8/1995,RRB Nr. 2608/1995 Einzelaufstufung,PD,27/4/2001
Winkel,Winkel,8185,Zürichstrasse 8a,Winkel: Villenensemble «Tusculum»,Holzschuppen mit Obstkeller,7200098,regional,30/8/1995,RRB Nr. 2608/1995 Einzelaufstufung,-,
Winterthur,Sennhof,8482,Tösstalstrasse,Winterthur/Illnau-Effretikon: Fabrikensemble der Spinnerei Bühler; Illnau-Effretikon/Winterthur: WR Pfäffikon 35,Düker unter der Töss hindurch,,regional,,,-,
Winterthur,Sennhof (Winterthur),8314; 8482,Tösstalstrasse,Winterthur/Illnau-Effretikon: Fabrikensemble der Spinnerei Bühler; Illnau-Effretikon/Winterthur: WR Pfäffikon 35,Überlauf- und Leerlaufbauwerk,,regional,,,-,
Winterthur,Winterthur,8400,Adlerstrasse 15,Winterthur: Ensemble Museum Lindengut,Ehem. Kutscherhaus,23700042,kantonal,26/7/2018,"RRB Nr. 5021/1980 Liste ohne Inventarblatt, AREV Nr. 0929/2018 Inventarblatt",-,
Winterthur,Winterthur,8400,Adlerstrasse 2 bei,Winterthur: Ensemble «Adlergarten»,Parkanlage,,kantonal,26/7/2018,AREV Nr. 0929/2018 Liste und Inventarblatt,-,
Winterthur,Winterthur,8400,Adlerstrasse 2a,Winterthur: Ensemble «Adlergarten»,Ehem. Ökonomiegebäude,23200089,kantonal,30/12/1980,"RRB Nr. 5021/1980 Liste ohne Inventarblatt, AREV Nr. 0929/2018 Inventarblatt",-,
Winterthur,Winterthur,8400,Adlerstrasse 2b,Winterthur: Ensemble «Adlergarten»,Wohnhaus «Fortuna»,23200088,kantonal,30/12/1980,RRB Nr. 5021/1980 Liste,-,
Winterthur,Winterthur,8400,Adlerstrasse 2b.1,Winterthur: Ensemble «Adlergarten»,Ehem. Gewächs-/Waschhaus,,kantonal,30/12/1980,"RRB Nr. 5021/1980 Liste ohne Inventarblatt, AREV Nr. 0929/2018 Inventarblatt",-,
Winterthur,Winterthur,8400,Adlerstrasse 2b.2,Winterthur: Ensemble «Adlergarten»,Pavillon,23200091,kantonal,30/12/1980,"RRB Nr. 5021/1980 Liste ohne Inventarblatt, AREV Nr. 0929/2018 Inventarblatt",-,
Winterthur,Winterthur,8406,Agnesstrasse 2; Agnesstrasse 4; Jägerstrasse 49; Jägerstrasse 51; Jägerstrasse 53; Jägerstrasse 55; Jägerstrasse 57,Winterthur: Arbeiterhäuser Jägerstrasse,Reihenhaus,23701633,kantonal,26/7/2018,AREV Nr. 0929/2018 Liste und Inventarblatt,-,
Winterthur,Winterthur,8400,Am Rosenberg 11,Winterthur: Friedhofanlage Rosenberg,Werkstattgebäude,23601289,regional,26/7/2018,AREV Nr. 0929/2018 Liste und Inventarblatt,-,
Winterthur,Winterthur,8400,Am Rosenberg 15,Winterthur: Friedhofanlage Rosenberg,Friedhofkapelle,23600389,regional,30/12/1980,"RRB Nr. 5021/1980 Liste ohne Inventarblatt, AREV Nr. 0929/2018 Inventarblatt",-,
Winterthur,Winterthur,8400,Am Rosenberg 17; Am Rosenberg 19,Winterthur: Friedhofanlage Rosenberg,Abdankungshalle mit Krematorium,23702832,regional,30/12/1980,"RRB Nr. 5021/1980 Liste ohne Inventarblatt, AREV Nr. 0929/2018 Inventarblatt",-,
Winterthur,Winterthur,8400,Am Rosenberg 5,Winterthur: Friedhofanlage Rosenberg,Friedhofsgebäude mit Administration,23600387,regional,30/12/1980,RRB 5021/1980 Liste Stadt Winterthur,-,
Winterthur,Winterthur,8400,Am Rosenberg 5 bei,Winterthur: Friedhofanlage Rosenberg,Friedhofanlage,,regional,30/12/1980,"RRB Nr. 5021/1980 Liste ohne Inventarblatt, AREV Nr. 0929/2018 Inventarblatt",-,
Winterthur,Winterthur,8400,Am Rosenberg 5 bei,Winterthur: Friedhofanlage Rosenberg,Kolumbarium,23600957,regional,30/12/1980,AREV Nr. 0929/2018 Liste und Inventarblatt,-,
Winterthur,Winterthur,8400,Am Rosenberg 5.7,Winterthur: Friedhofanlage Rosenberg,Aborthäuschen,23600388,regional,30/12/1980,"RRB Nr. 5021/1980 Liste ohne Inventarblatt, AREV Nr. 0929/2018 Inventarblatt",-,
Winterthur,Winterthur,8400,Am Rosenberg 7,Winterthur: Friedhofanlage Rosenberg,Unterirdische Aufbahrungshalle,,regional,26/7/2018,AREV Nr. 0929/2018 Liste und Inventarblatt,-,
Winterthur,Winterthur,8400,Am Rosenberg 9,Winterthur: Friedhofanlage Rosenberg,Gärtnerei mit Gewächshaus,23600402,regional,30/12/1980,AREV Nr. 0929/2018 Liste und Inventarblatt,-,
Winterthur,Winterthur,8400,Auenstrasse 57.1,,"Holzbrücke, ehem. «Brunibrücke»",,regional,26/7/2018,AREV Nr. 0929/2018 Liste und Inventarblatt,-,
Winterthur,Winterthur,8400,Bachtelstrasse 74,Winterthur: Ref. Kirchenensemble Veltheim; Regensdorf: Umgebung Angestelltenwohnhaus,Pfarrhaus,23600118,regional,30/12/1980,"RRB Nr. 5021/1980 Liste ohne Inventarblatt, AREV Nr. 0929/2018 Inventarblatt",PD,26/10/1970
Winterthur,Winterthur,8400,Bachtelstrasse 74.1,Winterthur: Ref. Kirchenensemble Veltheim,Waschhäuschen,23600122,kantonal,26/7/2018,AREV Nr. 0929/2018 Liste und Inventarblatt,PD,26/10/1970
Winterthur,Winterthur,8400,Badgasse 6,,Ehem. Bade- und Waschanstalt,23705078,kantonal,26/7/2018,"RRB Nr. 5021/1980 Liste ohne Inventarblatt, AREV Nr. 0929/2018 Inventarblatt",PD,25/6/1980
Winterthur,Winterthur,8400,Badgasse 8,,«Lörlibad»,23705079,regional,26/7/2018,"RRB Nr. 5021/1980 Liste ohne Inventarblatt, AREV Nr. 0929/2018 Inventarblatt",-,
Winterthur,Winterthur,8400,Bahnhofplatz 7; Bahnhofplatz 9,,"Bahnhof Winterthur, Aufnahmegebäude",23700454,kantonal,26/7/2018,"RRB Nr. 5021/1980 Liste ohne Inventarblatt, AREV Nr. 0929/2018 Inventarblatt",-,
Winterthur,Winterthur,8400,Bahnhofplatz 8,,"Hauptpost, ehem. eidg. Post-, Telegraphen- und Telephongebäude",23702231,kantonal,26/7/2018,"RRB Nr. 5021/1980 Liste ohne Inventarblatt, AREV Nr. 0929/2018 Inventarblatt",ÖREB,28/1/2015
Winterthur,Winterthur,8400,Brauerstrasse 30,Winterthur: «Brauerquartier»,Wohnhaus,23702297,kantonal,26/7/2018,AREV Nr. 0929/2018 Liste und Inventarblatt,-,
Winterthur,Winterthur,8400,Brauerstrasse 32,Winterthur: «Brauerquartier»,Wohnhaus,23702317,kantonal,26/7/2018,AREV Nr. 0929/2018 Liste und Inventarblatt,-,
Winterthur,Winterthur,8400,Brauerstrasse 34,Winterthur: «Brauerquartier»,Wohnhaus,23702292,kantonal,26/7/2018,AREV Nr. 0929/2018 Liste und Inventarblatt,-,
Winterthur,Winterthur,8400,Brauerstrasse 36,Winterthur: «Brauerquartier»,Wohnhaus,23702291,kantonal,26/7/2018,AREV Nr. 0929/2018 Liste und Inventarblatt,-,
Winterthur,Winterthur,8400,Brauerstrasse 38,Winterthur: «Brauerquartier»,Wohnhaus,23702290,kantonal,26/7/2018,AREV Nr. 0929/2018 Liste und Inventarblatt,-,
Winterthur,Winterthur,8400,Breitestrasse 65.2,,Buswartehäuschen Breite,23706287,kantonal,26/7/2018,AREV Nr. 0929/2018 Liste und Inventarblatt,-,
Winterthur,Winterthur,8400,Brühlbergstrasse 42,Winterthur: Reihenhäuser Brühlberg- und Mythenstrasse,Wohnhaus,23704513,regional,26/7/2018,AREV Nr. 0929/2018 Liste und Inventarblatt,-,
Winterthur,Winterthur,8400,Brühlbergstrasse 44,Winterthur: Reihenhäuser Brühlberg- und Mythenstrasse,Wohnhaus,23704514,regional,26/7/2018,AREV Nr. 0929/2018 Liste und Inventarblatt,-,
Winterthur,Winterthur,8400,Brühlbergstrasse 46,Winterthur: Reihenhäuser Brühlberg- und Mythenstrasse,Wohnhaus,23704515,regional,26/7/2018,AREV Nr. 0929/2018 Liste und Inventarblatt,-,
Winterthur,Winterthur,8400,Brühlbergstrasse 48,Winterthur: Reihenhäuser Brühlberg- und Mythenstrasse,Wohnhaus,23704516,regional,26/7/2018,AREV Nr. 0929/2018 Liste und Inventarblatt,-,
